"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G08710",146.505976082799,0.369006254161389,0.125820503123513,2.9327990669307,0.00335921218501076,0.00743796599854856
"AT2G28105",11.5790800265248,-0.927707699513504,0.316339819800766,-2.93263016997918,0.0033610399427095,0.00744126470171722
"AT4G03180",207.395838713025,0.416155079307061,0.141911082744906,2.93250584279683,0.00336238595687365,0.00744349627975509
"AT2G06705",1.45376397528463,3.41236567177694,1.16371668075195,2.93229935448892,0.00336462256379699,0.00744769876441964
"AT1G57660",1328.13960907744,-0.823536240829439,0.280865403767003,-2.93213841855945,0.00336636670308367,0.00745081042103904
"AT2G45030",430.179502830068,0.613803528079375,0.209359999289449,2.93180899007725,0.00336993944398677,0.00745796830613135
"AT1G73965",4.13172912113042,2.00387491856551,0.683771386854451,2.93062119458365,0.00338285009301097,0.00748578827617242
"AT3G49720",918.953845997342,-0.788062455655375,0.268923878765374,-2.93042945562647,0.00338493840100813,0.00748965668911637
"AT5G44370",86.0445890572136,-0.586481127006711,0.200222820277999,-2.92914227355509,0.00339898804746017,0.00751998782445518
"AT2G40060",1530.86238056453,-0.482268162655707,0.164652745133128,-2.92900165293797,0.00340052613990433,0.0075226348385827
"AT3G58520",20.8736587534135,-1.18672913523369,0.405180720565249,-2.92888845643529,0.003401764730795,0.00752461883088652
"AT2G37310",25.8398967350006,-0.871409002259616,0.297544540616373,-2.92866742052959,0.00340418447954834,0.00752903024241928
"AT3G01580",9.14696873897686,-1.24350416375063,0.424600682489873,-2.92864381766576,0.00340444296001119,0.00752903024241928
"AT2G03810",310.695722117191,0.823050807171403,0.281076259645152,2.92821175367309,0.00340917775186593,0.00753874417400664
"AT1G25400",1025.40091356512,1.34643369887724,0.459829577662161,2.92811459785318,0.00341024326333746,0.00754034305806026
"AT3G06790",175.759963381386,-0.713780891353336,0.243785297762572,-2.92790786771934,0.00341251148930223,0.00754460065985104
"AT1G73730",326.575396611693,0.342906374834591,0.117121109727937,2.92779308214492,0.00341377150007072,0.00754662860326878
"AT3G32940",262.247815752663,0.675894941185223,0.230908474008337,2.92711189612219,0.00342125765410533,0.00756241853509599
"AT2G34470",529.230554165309,0.516607119403792,0.17649264964549,2.92707441608173,0.0034216699887613,0.00756257075010502
"AT4G26700",1111.82705629136,-0.508853799995745,0.173858962912059,-2.9268194832908,0.00342447581874665,0.00756801250398111
"AT3G60164",4.88523713661797,2.31096053235744,0.78964986013847,2.92656359358083,0.00342729428686983,0.00757348109276394
"AT1G18410",4.29616845518088,2.11219284490893,0.721786565424227,2.92633992663399,0.00342975957037209,0.00757744741228798
"AT1G11180",130.438073017867,-0.693437930031592,0.236964376209324,-2.92633830082138,0.00342977749617867,0.00757744741228798
"AT2G44940",198.897553711365,-1.10091554650382,0.376215410327337,-2.9262904077904,0.00343030559111951,0.00757785376796122
"AT4G35360",661.984662972572,0.420321898123831,0.143638619686639,2.92624573419601,0.00343079825350003,0.00757818177624034
"AT4G29050",156.456271702518,0.67111881771241,0.229463204233339,2.92473392391904,0.00344750858311257,0.00761432881763191
"AT1G09430",2295.78846423953,0.795590285927595,0.272030580023853,2.92463547979729,0.00344859926975277,0.00761597379352222
"AT3G48550",74.3298223151362,-1.16278080575558,0.397674125970708,-2.9239538854012,0.00345615944107777,0.00763190438006722
"AT1G19990",97.4749388771904,-0.489885167757283,0.16757993796291,-2.92329245202196,0.00346351040782973,0.00764736985154382
"AT4G31490",926.083914347709,0.463980945073212,0.158768632119077,2.92237162265921,0.00347376791762015,0.00766924917378527
"AT5G02750",9.66910304565314,-1.54905674182535,0.530213825304025,-2.9215698797313,0.00348272138014312,0.00768824537276832
"AT2G42750",3172.50960382336,-0.811078086207945,0.27766092369554,-2.92110994738786,0.00348786714834063,0.0076988329696405
"AT1G49620",17.1837241233015,-0.845858052776719,0.289598386664394,-2.92079684047742,0.00349137417654173,0.00770580158571529
"AT5G09260",174.272395852022,0.355098957321496,0.121604394455721,2.92011615954221,0.00349900937843085,0.00772187917152356
"AT5G16780",729.08735965305,0.465217414122925,0.159323438917501,2.91995589151085,0.00350080931436098,0.00772507711801964
"AT1G71880",1622.4512633601,0.998223488971526,0.341890474896925,2.91971716752997,0.00350349193449396,0.00773022200758474
"AT2G21430",21.8886225467897,1.13193453349555,0.387707764412239,2.91955600943807,0.00350530397864194,0.00773344519055492
"AT3G28270",105.084274446519,-1.54930668399411,0.530752033599316,-2.91907818701593,0.0035106815761822,0.00774453330772264
"AT1G09730",496.207986910214,0.551752141957496,0.189019727385156,2.91901882195194,0.00351135021748473,0.00774523232704656
"AT5G37050",1.31664365502982,3.24679747784986,1.11243154968746,2.9186492227428,0.00351551569894298,0.00775364366015492
"AT3G19250",24.0277378473533,0.808720711804975,0.277157468023214,2.91791059275098,0.00352385373009951,0.00777125515117499
"AT3G06890",69.505164825441,0.948397036924528,0.3251612716908,2.91669740370056,0.00353758788171169,0.00780076214116456
"AT3G56550",6.88457227923453,-1.17527875648753,0.40299790880941,-2.91633959084229,0.00354164786445174,0.00780893277383321
"AT5G39590",2033.79545973062,0.737110245844578,0.25275551788464,2.9162973454095,0.0035421274889352,0.00780920827589618
"AT3G62900",578.984715121546,0.426833055521513,0.146369411558866,2.91613562544011,0.00354396408816365,0.00781176831437836
"AT3G02270",1.78915965667119,3.06353678687868,1.05054782791089,2.91613261718013,0.00354399826016556,0.00781176831437836
"AT4G17960",83.9366110566096,-0.399663035413388,0.137066517461733,-2.91583271257305,0.00354740649894947,0.00781849812751446
"AT3G14890",109.084802418392,-0.916057845169982,0.314299509217203,-2.91460157685745,0.00356142889807839,0.00784837017295084
"AT2G48080",2.60362175939776,-2.31427369530903,0.794033289426128,-2.9145801896815,0.00356167293887387,0.00784837017295084
"AT1G11390",225.358586044219,0.514297050915424,0.176491948346711,2.9139972431213,0.0035683305778317,0.0078622538439606
"AT5G52220",6.67909805644305,-1.43655941175228,0.493025619398269,-2.91376219658845,0.00357101816723799,0.00786738823356475
"AT5G18850",116.132747063402,-0.657154069927683,0.225538762571803,-2.91370788078378,0.00357163949158045,0.00786796981747056
"AT1G72230",40.4932907690925,-1.15279584126319,0.395668211526978,-2.91354171924573,0.00357354084194948,0.00787137077411401
"AT5G28640",80.5375345470579,-0.772883783995961,0.265364801964434,-2.91253315539394,0.00358510138776526,0.00789604504909627
"AT5G22500",88.2680659139659,-0.95086226110669,0.326492655063458,-2.91235421795898,0.00358715598690415,0.00789978000796714
"AT2G35430",28.7218517342241,-1.03433085359294,0.35515828197151,-2.91230954224492,0.00358766913037764,0.0079001199032558
"AT5G58040",1020.4193964881,0.603721935761305,0.207307962668612,2.91219848957936,0.00358894496615803,0.00790213902648675
"AT5G19840",100.68852446596,0.461197764866838,0.158375252436289,2.9120570150464,0.00359057090330037,0.00790492852203455
"AT5G24930",5210.48642904506,-0.437475375493006,0.150231918159199,-2.9120001984493,0.00359122407308948,0.00790557604891864
"AT5G14490",2.64858023856927,3.02033561740351,1.03724978055713,2.91186913125324,0.00359273124810102,0.0079081032310995
"AT3G11530",310.404529521666,0.371754155120907,0.127706292327602,2.91100891228801,0.00360263741276518,0.00792911540926267
"AT1G77750",107.531180481471,-0.994192031206489,0.341550221194205,-2.9108223901316,0.0036047886512745,0.00793305712381428
"AT3G50590",1280.18798785497,0.590173007488064,0.202794222473896,2.91020621933167,0.00361190351589642,0.0079479204090553
"AT5G25060",826.663810431337,0.469856816849694,0.161501229308699,2.90930799016764,0.00362229816249618,0.00796999709621673
"AT2G02090",444.560855112951,0.31618784913465,0.108729183704986,2.90803111327094,0.00363712149299454,0.00800181265315286
"AT5G23610",559.173294713265,0.251953148701496,0.0866427804803044,2.90795317630382,0.00363802805112763,0.00800300745626218
"AT2G23890",211.270165332213,0.798303636759693,0.274579915744327,2.9073635433082,0.00364489328762747,0.00801730873196619
"AT1G48325",2.21082281200019,4.02156810864866,1.38333905071896,2.90714565352474,0.00364743320961388,0.00802209413737673
"AT4G02260",1230.99228194254,-0.489096610229639,0.168249596333535,-2.90697048247333,0.00364947633009076,0.00802578604034543
"AT1G64370",2709.56224300338,-1.70558342732086,0.586834356735315,-2.90641372262078,0.00365597705214881,0.00803927921044766
"AT1G47380",212.957370233667,-0.624055418365108,0.214733453501191,-2.90618628904809,0.00365863559190719,0.00804432179574721
"AT1G31175",76.6692785918988,-0.472986145019343,0.162777612666618,-2.90571987923214,0.00366409309694332,0.00805551690549157
"AT5G00680",2.44815420207326,2.92203431141853,1.00563797199371,2.90565232498678,0.00366488416893399,0.00805597886021915
"AT4G14840",29.6279447609021,-0.688555434626504,0.236972083781213,-2.90563944764996,0.00366503498241508,0.00805597886021915
"AT2G13130",41.1283649633005,0.738832081089783,0.25429005783773,2.90546979056984,0.00366702245556512,0.00805954286550536
"AT5G01030",228.724831212951,0.399908582033809,0.137646696802429,2.90532639957076,0.00366870299488662,0.00806243163403669
"AT5G12110",28.6335754021724,-1.12401443727854,0.386908126846748,-2.90511974105873,0.00367112625999009,0.00806695189545527
"AT5G42040",10.3531083087775,-1.1788754164548,0.405813927043839,-2.90496539890176,0.00367293701596619,0.00807012545829195
"AT4G05400",119.559731467371,-0.686758197404283,0.236416683416644,-2.90486351250427,0.00367413280123172,0.00807194731765317
"AT3G61380",53.7191665212191,-0.614836409506367,0.211672440464783,-2.9046597098627,0.00367652578430058,0.00807639875473712
"AT2G39650",157.904775980224,0.9971528908588,0.343307327417157,2.90454881450038,0.00367782847613578,0.00807845444808038
"AT3G25545",188.450727354927,0.41839627571271,0.144055781501461,2.90440460876933,0.00367952309378114,0.00808137052158335
"AT2G33310",304.040721831548,-0.750465672031273,0.25843576629365,-2.9038769779975,0.00368572954085875,0.00809419439762897
"AT1G79120",6.12143487577094,-1.30739756339265,0.45025508583542,-2.90368194501759,0.00368802609488643,0.00809843009446589
"AT3G12600",386.65241440187,0.461488583949804,0.158939224652064,2.90355376377388,0.00368953616420951,0.0081009380996774
"AT5G59410",121.292039333948,-0.590813489637714,0.203533670027298,-2.90278011278661,0.00369866228344511,0.00812016613390113
"AT4G33240",840.852218379851,0.591801791225355,0.20388450856135,2.90263245305506,0.00370040643336891,0.00812318532900465
"AT3G24860",70.4290569907991,0.451099051841678,0.155436127697813,2.90215060374298,0.00370610321769168,0.00813487993690911
"AT4G26230",524.889356663558,-0.739175641057205,0.254714057234967,-2.90198212490226,0.00370809698153767,0.00813844491023689
"AT5G47640",400.206231964564,-1.21038320971424,0.417154626302448,-2.90152172215557,0.00371355032141622,0.00814960141303123
"AT2G29220",1.36170114314185,3.30503047914646,1.13954064624852,2.90031820280124,0.00372784012317806,0.00818014588719697
"AT1G80950",580.481544314181,0.407540835926621,0.140518579298804,2.90026299696648,0.00372849679855359,0.00818077155062809
"AT1G72125",4.12342833706964,2.28751162844682,0.788811334872665,2.89994771540154,0.00373224909949471,0.00818818858834939
"AT3G09660",30.5092462565052,-0.73631278665512,0.25391179341673,-2.89987627887238,0.00373309977307552,0.00818923889644085
"AT1G04330",1.85923217847515,-2.0486270850562,0.706475090744637,-2.89978671844878,0.0037341665168542,0.00819076293764652
"AT2G33830",8833.24053963042,-2.74614130109519,0.947034063257586,-2.89972811711659,0.00373486466045706,0.00819147824424182
"AT5G40920",273.859760988395,0.67400418975538,0.23254204548722,2.89841859928261,0.00375049650719848,0.00822494343580639
"AT2G02060",77.2543744223659,0.620240591740545,0.214025130119943,2.89798021098249,0.00375574286381694,0.008235069500178
"AT5G16350",13.2231661011236,-1.31284150344429,0.453021039502283,-2.89797026841548,0.00375586192754962,0.008235069500178
"AT2G44580",34.3024386574384,-0.77211189809808,0.266440199214153,-2.89788065155097,0.00375693525778685,0.0082366026591607
"AT3G08030",1107.3254588983,-0.61864597145847,0.213502735366627,-2.89760208643759,0.00376027337848301,0.0082431002834965
"AT1G54930",4.0924610382228,-1.65167498450806,0.570062597751311,-2.89735722186181,0.00376320988260161,0.00824871629617941
"AT1G17030",8.54207855341982,1.82386786245713,0.629522455320565,2.89722447077504,0.00376480275252958,0.00825102027204659
"AT1G08720",486.280360055713,0.726342509430651,0.250704374473332,2.89720716264532,0.00376501047657608,0.00825102027204659
"AT3G45060",42.6673745656361,1.62388613447145,0.560520092537318,2.89710602009032,0.00376622455033823,0.00825285948938566
"AT3G62870",2658.47969527333,-0.633238684489438,0.218597979950897,-2.89681855537586,0.00376967710191423,0.00825960298835182
"AT3G11950",82.6330215915894,0.67938605590792,0.234555104829169,2.89648804021013,0.00377365025919185,0.00826748571212799
"AT2G15230",386.77124758541,0.60786614954148,0.209897308415932,2.89601688620482,0.00377932063029636,0.00827875278373126
"AT1G60620",99.3634420417798,0.444187838688218,0.153379871130813,2.89599825200911,0.0037795450532322,0.00827875278373126
"AT1G53600",9.11177669233984,-1.32706627343502,0.458305649444114,-2.89559222114029,0.00378443813762732,0.00828864606727129
"AT5G44255",0.971224377451309,-3.71242386956302,1.28239798904226,-2.89490774415171,0.0037926998145712,0.0083054751123658
"AT3G19370",207.911555213727,-0.820000401547321,0.283257572798798,-2.89489313011158,0.00379287638545,0.0083054751123658
"AT1G73000",2.29349430017559,3.45254838921144,1.19271585809046,2.89469479741719,0.00379527343471601,0.00830989762187522
"AT1G56560",276.622841644321,0.409125895855985,0.141345686375675,2.89450570687097,0.0037975600651995,0.00831407750975068
"AT5G01400",418.113888455361,0.62262484489846,0.215127478620527,2.89421346306362,0.00380109656818118,0.00832099266635645
"AT5G07990",17.3983565025136,-1.13516857137467,0.392224448677919,-2.89418106189201,0.00380148884572626,0.00832102409833987
"AT4G33040",139.275747775364,1.20808157963258,0.417438862775974,2.89403236583872,0.00380328956490752,0.00832413813520216
"AT2G41330",37.5913527754186,-1.59187090782771,0.550105882457105,-2.89375365469182,0.00380666686372494,0.00833070181945091
"AT5G54970",96.7661826724783,-1.24512253967706,0.430285654554419,-2.89371148328531,0.00380717811553971,0.00833099262054793
"AT4G14830",48.5011244198495,-0.974040950993042,0.336725864784684,-2.89268230587479,0.00381967438265362,0.00835750676311909
"AT1G08840",87.3140821472743,-0.730710655348479,0.252620982827126,-2.89251766488661,0.00382167690706848,0.00836105744632689
"AT1G58160",17.413289592703,-0.951250274615736,0.328912697809145,-2.89210565889344,0.00382669230727677,0.0083711983329975
"AT1G55805",189.374950011067,-0.552715704690202,0.191114949762159,-2.89205896963085,0.00382726103857403,0.00837161072395421
"AT5G40550",82.2486058924891,-0.660394501420459,0.228350390102097,-2.89202265485595,0.0038277034492481,0.00837174675132061
"AT4G02080",1603.96809290898,0.454934593565513,0.157333258959344,2.89153480055397,0.0038336513206925,0.00838352840913717
"AT3G55500",38.0390479431306,-1.44827199354495,0.500869026651109,-2.8915183740315,0.00383385173728777,0.00838352840913717
"AT3G54540",1049.87243041531,0.491478641386208,0.169977148509623,2.89143950051842,0.00383481418926867,0.00838480027997196
"AT1G44000",1133.53936531993,-1.06884546188401,0.369697970809292,-2.89113153514,0.00383857423106186,0.0083921882056916
"AT3G12250",122.143084934767,0.553162087976987,0.191366093938135,2.89059611655038,0.00384511929230743,0.00840566288503029
"AT3G11900",384.711740269046,0.698713462099998,0.24172218779845,2.89056403329673,0.00384551180604728,0.00840568638395204
"AT5G43040",4.29159935239292,-1.51503929495231,0.524181035027503,-2.89029780498033,0.00384877030776154,0.00841197385708692
"AT1G53840",659.19076214152,-0.579004688108454,0.20034690640544,-2.89001062455503,0.00385228806506856,0.00841882666170517
